symbol,last_updated,country,region,name,exchange,currency,data_source,industry,sector,market_cap,revenue,profit_margin,operating_margin,return_on_equity,return_on_assets,forward_pe,trailing_pe,price_to_sales,price_to_book,enterprise_value,employees,website,revenue_annual,operating_income,net_income,ebitda,gross_profit,fiscal_year_end,total_assets,total_debt,total_equity,cash,current_assets,current_liabilities,current_ratio
ZILGn,2025-03-21T10:54:36.271473,Germany,Europe,Elringklinger AG,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENER,2025-03-21T10:54:36.287472,Italy,Europe,Enertronica,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAKEL,2025-03-21T10:54:36.287472,Sweden,Europe,Kakel Max,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMNIC,2025-03-21T10:54:36.382697,Sweden,Europe,OmniCar,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSN,2025-03-21T10:54:36.382697,United Kingdom,Europe,Persimmon,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AF,2025-03-21T10:54:36.398722,Italy,Europe,Air France KLM,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HEIGEUR,2025-03-21T10:54:36.430232,Switzerland,Europe,Heidelbergcement,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAPWb,2025-03-21T10:54:36.510236,Sweden,Europe,Gapwaves AB,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JM,2025-03-21T10:54:36.557795,Sweden,Europe,JM AB,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROVIT,2025-03-21T10:54:36.605916,Sweden,Europe,Provide IT Sweden,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBUY,2025-03-21T10:54:36.605916,United Kingdom,Europe,Cloudbuy PLC,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSHG,2025-03-21T10:54:36.653487,Germany,Europe,Cenit AG,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORP,2025-03-21T10:54:36.685484,France,Europe,Orpea,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTSH,2025-03-21T10:54:36.764105,Germany,Europe,Cognizant A,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPGT,2025-03-21T10:54:36.779105,United Kingdom,Europe,EP Global,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSEC,2025-03-21T10:54:36.857623,Sweden,Europe,Tempest Security,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AST,2025-03-21T10:54:36.873622,Italy,Europe,Astaldi,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOHN,2025-03-21T10:54:36.889622,Switzerland,Europe,Tornos,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LNRE,2025-03-21T10:54:36.969251,Belgium,Europe,Leasinvest,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBOE,2025-03-21T10:54:37.001298,Switzerland,Europe,Schoeller-Bleckmann AG,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIO,2025-03-21T10:54:37.017390,Sweden,Europe,Nordic Iron Ore,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOLb,2025-03-21T10:54:37.081501,Sweden,Europe,HEXPOL B,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STL,2025-03-21T10:54:37.096720,Switzerland,Europe,Equinor,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PITE,2025-03-21T10:54:37.190159,Italy,Europe,PiteCo SpA,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCP,2025-03-21T10:54:37.190159,United Kingdom,Europe,RIT Capital,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZALG,2025-03-21T10:54:37.205698,Switzerland,Europe,Zalando SE,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIG,2025-03-21T10:54:37.285000,Germany,Europe,Signet Jewelers,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HITy,2025-03-21T10:54:37.301076,Germany,Europe,Hitachi ADR,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEAM,2025-03-21T10:54:37.331742,Norway,Europe,Team Tankers International Ltd,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFGNOK,2025-03-21T10:54:37.363786,Sweden,Europe,Af Gruppen,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPHN,2025-03-21T10:54:37.379819,Switzerland,Europe,CPH Chemie und Papier Holding,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SECS,2025-03-21T10:54:37.457920,Sweden,Europe,Sensec,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELO1,2025-03-21T10:54:37.552015,Germany,Europe,Eldorado Gold,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIRU,2025-03-21T10:54:37.568050,United Kingdom,Europe,Tiger,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STRONG,2025-03-21T10:54:37.583428,Norway,Europe,Strongpoint,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABSLC,2025-03-21T10:54:37.583428,Sweden,Europe,Absolicon Solar Collector,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFARM,2025-03-21T10:54:37.646674,Netherlands,Europe,ForFarmers,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEMC,2025-03-21T10:54:37.724520,Sweden,Europe,Semcon AB,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JINNOK,2025-03-21T10:54:37.740554,Sweden,Europe,Jinhui Shipping,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALGBE,2025-03-21T10:54:37.772221,France,Europe,Glob Bioenergi,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JNPR,2025-03-21T10:54:37.819292,Germany,Europe,Juniper,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEXAy,2025-03-21T10:54:37.898291,Germany,Europe,Cemex ADR,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SACP,2025-03-21T10:54:37.898291,France,Europe,Fiducial Office,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LECO,2025-03-21T10:54:37.929433,Germany,Europe,Lincoln Electrics,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JCQ,2025-03-21T10:54:38.007752,France,Europe,Jacquet Metal,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWCG,2025-03-21T10:54:38.023770,Germany,Europe,Cewe Color,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAMUX,2025-03-21T10:54:38.038767,Finland,Europe,Kamux Suomi,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERM,2025-03-21T10:54:38.102848,United Kingdom,Europe,Euromoney,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BURF,2025-03-21T10:54:38.165136,United Kingdom,Europe,Burford,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THINNOK,2025-03-21T10:54:38.180424,Sweden,Europe,Thin Film Electronics ASA,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLBIO,2025-03-21T10:54:38.243251,Sweden,Europe,Corline Biomedical AB,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIDWa,2025-03-21T10:54:38.275233,Sweden,Europe,Midway Holding A,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOWI,2025-03-21T10:54:38.290784,Norway,Europe,Marine Harvest,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSGG,2025-03-21T10:54:38.369481,Germany,Europe,China Specialty Glass AG,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLFDV,2025-03-21T10:54:38.369481,France,Europe,Franck Deville SA,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPWGn,2025-03-21T10:54:38.447655,Switzerland,Europe,Deutsche Post,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLINEb,2025-03-21T10:54:38.447655,Sweden,Europe,Cline Scientific AB,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HEIN,2025-03-21T10:54:38.479515,Netherlands,Europe,Heineken,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BYWG,2025-03-21T10:54:38.542849,Germany,Europe,Baywa AG,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBSM,2025-03-21T10:54:38.558712,France,Europe,SCBSM,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,2025-03-21T10:54:38.621028,Austria,Europe,Mastercard,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LM,2025-03-21T10:54:38.652264,Germany,Europe,Legg Mason,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDP,2025-03-21T10:54:38.667376,Portugal,Europe,EDP,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKGn,2025-03-21T10:54:38.794339,Italy,Europe,Intek RSP,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SFCC,2025-03-21T10:54:38.810413,Switzerland,Europe,SF Commercial Properties Fund,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRLCO,2025-03-21T10:54:38.826272,Denmark,Europe,Maersk Drilling,Unknown,DKK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADMr,2025-03-21T10:54:38.842306,Greece,Europe,Holding Company ADMIE,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUBF,2025-03-21T10:54:38.935834,France,Europe,Rubis,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATSV,2025-03-21T10:54:38.935834,Austria,Europe,At&S Austria,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEKr,2025-03-21T10:54:38.997786,Greece,Europe,Kekrops,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COSG,2025-03-21T10:54:39.028159,United Kingdom,Europe,Costain,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INME,2025-03-21T10:54:39.106055,Ireland,Europe,Independent News,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KU2G,2025-03-21T10:54:39.137625,Germany,Europe,Kuka AG,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LNA,2025-03-21T10:54:39.137625,France,Europe,Le Noble Age,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNKS,2025-03-21T10:54:39.200864,United Kingdom,Europe,Monks,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABT,2025-03-21T10:54:39.247523,Germany,Europe,Abbott Labs,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TLW,2025-03-21T10:54:39.263608,United Kingdom,Europe,Tullow Oil,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOV,2025-03-21T10:54:39.310659,Germany,Europe,National Oilwell Varco,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARCT,2025-03-21T10:54:39.357097,Sweden,Europe,Arctic Gold Publ AB,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR,2025-03-21T10:54:39.419363,Germany,Europe,Broadridge,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR1,2025-03-21T10:54:39.467103,Spain,Europe,Tier1,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAVb,2025-03-21T10:54:39.467103,Sweden,Europe,Havsfrun Investment,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZN,2025-03-21T10:44:28.996004,United Kingdom,Europe,Astrazeneca PLC,NMS,USD,"investpy, Yahoo Finance",Drug Manufacturers - General,Healthcare,237457620992.0,54072999936.0,0.1301,0.22718,0.17593999,0.078779995,13.938069,34.00889,4.3914266,2.909063,143667806208.0,94300.0,https://www.astrazeneca.com,54073000000.0,10003000000.0,7035000000.0,17121000000.0,43866000000.0,2024-12-31,104035000000.0,30114000000.0,,5488000000.0,25827000000.0,27866000000.0,0.9268283930237565
NOVN,2025-03-21T10:54:39.562016,Switzerland,Europe,Novartis,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARYN,2025-03-21T10:54:39.577205,Switzerland,Europe,Aryzta,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCA,2025-03-21T10:54:39.577205,Germany,Europe,Coca-Cola Amatil,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGTG,2025-03-21T10:54:39.607451,Germany,Europe,11 88 0 Solutions,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LFDE,2025-03-21T10:54:39.714353,France,Europe,La Francaise de l'Energie,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BKWB,2025-03-21T10:54:39.746405,Switzerland,Europe,BKW AG,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZG,2025-03-21T10:54:39.794452,Switzerland,Europe,Zuger Kantonalbank,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CELL,2025-03-21T10:54:39.856624,Italy,Europe,Cellularline,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAHG,2025-03-21T10:54:39.856624,Germany,Europe,Ahlers,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALAR,2025-03-21T10:54:39.903790,Sweden,Europe,Malarasen,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHLF,2025-03-21T10:54:39.934108,Norway,Europe,Shelf Drilling,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1COV,2025-03-21T10:54:39.934108,Switzerland,Europe,Covestro,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V,2025-03-21T10:54:40.061707,Switzerland,Europe,Visa A,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEYW,2025-03-21T10:54:40.061707,Belgium,Europe,Keyware Tech,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOMPBK,2025-03-21T10:54:40.076938,Norway,Europe,Komplett Bank,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADAPT,2025-03-21T10:54:40.123155,Sweden,Europe,Adapteo,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOOK,2025-03-21T10:54:40.138155,United Kingdom,Europe,Lookers,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL6,2025-03-21T10:54:40.232610,Germany,Europe,Polaris Industries,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOI,2025-03-21T10:54:40.264170,United Kingdom,Europe,Schroder Oriental,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAVYA,2025-03-21T10:54:40.280190,France,Europe,Navya,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRSP,2025-03-21T10:54:40.327764,United Kingdom,Europe,Sirius Petroleum,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICAG,2025-03-21T10:54:40.390537,United Kingdom,Europe,IAG,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VACN,2025-03-21T10:54:40.406205,Switzerland,Europe,VAT Group,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTD,2025-03-21T10:54:40.422255,United Kingdom,Europe,Dotdigital,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASMI,2025-03-21T10:54:40.437561,Netherlands,Europe,ASM,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPSALE,2025-03-21T10:54:40.515388,Sweden,Europe,Upsales Tech,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G1AG,2025-03-21T10:54:40.546778,Switzerland,Europe,GEA Group AG,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIN,2025-03-21T10:54:40.593527,United Kingdom,Europe,Edinburgh Investment,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHB,2025-03-21T10:54:40.625069,United Kingdom,Europe,Shaftesbury,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNVDA,2025-03-21T10:54:40.767216,Italy,Europe,NVIDIA,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COREa,2025-03-21T10:54:40.767216,Sweden,Europe,Corem Property,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CXEN,2025-03-21T10:54:40.783231,Norway,Europe,Cxense,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPROUSD,2025-03-21T10:54:40.798410,Switzerland,Europe,GoPro Inc,Unknown,USD,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EOLUb,2025-03-21T10:54:40.798410,Sweden,Europe,Eolus Vind publ AB,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSC,2025-03-21T10:54:40.908483,United Kingdom,Europe,London Security,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BINERO,2025-03-21T10:54:40.924284,Sweden,Europe,Oniva Online,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DANO,2025-03-21T10:54:41.003070,France,Europe,Danone,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAST,2025-03-21T10:54:41.050315,United Kingdom,Europe,Tasty,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTAS,2025-03-21T10:54:41.066319,Austria,Europe,Cintas,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIXGn,2025-03-21T10:54:41.081789,Germany,Europe,Aixtron,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BALYO,2025-03-21T10:54:41.113558,France,Europe,Balyo,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIPPG,2025-03-21T10:54:41.129599,United Kingdom,Europe,Frontier IP,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YSPS,2025-03-21T10:54:41.177090,Spain,Europe,Student Properties,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALM,2025-03-21T10:54:41.255973,Norway,Europe,SalMar,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNRGn,2025-03-21T10:54:41.287186,Germany,Europe,Brenntag AG,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENERS,2025-03-21T10:54:41.350242,Sweden,Europe,Enersize,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAL,2025-03-21T10:54:41.397289,Italy,Europe,Datalogic,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIFN,2025-03-21T10:54:41.413293,Switzerland,Europe,Vifor Pharma,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLMON,2025-03-21T10:54:41.428801,France,Europe,MonFinancier,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSTAL,2025-03-21T10:54:41.428801,Sweden,Europe,Instalco Intressenter,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STAB,2025-03-21T10:54:41.475801,Austria,Europe,Stabilus,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KLR,2025-03-21T10:54:41.554018,United Kingdom,Europe,Keller,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIS,2025-03-21T10:54:41.602023,Germany,Europe,Fidelity National Info,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OTELLO,2025-03-21T10:54:41.679980,Norway,Europe,Opera Software,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELYA,2025-03-21T10:54:41.679980,Germany,Europe,G8 Education,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOGNS,2025-03-21T10:54:41.695221,Norway,Europe,Sogn Sparebank,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGATE,2025-03-21T10:54:41.710845,Denmark,Europe,Agat Ejendomme,Unknown,DKK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WEBO,2025-03-21T10:54:41.725976,Italy,Europe,Websolute,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNH,2025-03-21T10:54:41.819731,Germany,Europe,Senior Housing Properties,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSS,2025-03-21T10:54:41.835276,United Kingdom,Europe,Genesis Emerg Mkts,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HD,2025-03-21T10:54:41.962132,Austria,Europe,Home Depot,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PXD,2025-03-21T10:54:41.962132,Germany,Europe,Pioneer Natural,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HASE,2025-03-21T10:54:42.009047,United Kingdom,Europe,Hargreaves Services,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMSFT,2025-03-21T10:54:42.057136,Italy,Europe,Microsoft,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LASP,2025-03-21T10:54:42.057136,Denmark,Europe,Lan og Spar Bank,Unknown,DKK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMA,2025-03-21T10:54:42.073166,Germany,Europe,Comerica,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNG,2025-03-21T10:54:42.120758,United Kingdom,Europe,Universe,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CFVT,2025-03-21T10:54:42.168106,Italy,Europe,Confinvest,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYARD,2025-03-21T10:54:42.262088,Norway,Europe,Havyard Group ASA,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAGR,2025-03-21T10:54:42.340080,Italy,Europe,Panariagroup,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTG,2025-03-21T10:54:42.371018,United Kingdom,Europe,Unite,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTG,2025-03-21T10:54:42.386503,Austria,Europe,Evotec AG,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWUT,2025-03-21T10:54:42.386503,Austria,Europe,SW Umwelttechnik Stoiser Wolschner,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2ME,2025-03-21T10:54:42.386503,Sweden,Europe,S2Medical,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XBRANE,2025-03-21T10:54:42.433874,Sweden,Europe,Xbrane Biopharma,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVAy,2025-03-21T10:54:42.448856,Germany,Europe,Teva ADR,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSF,2025-03-21T10:54:42.636586,Italy,Europe,Poligrafica S Faustino,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KIDNOK,2025-03-21T10:54:42.715358,Sweden,Europe,Kid ASA,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENALYZ,2025-03-21T10:54:42.715876,Denmark,Europe,Enalyzer A/S,Unknown,DKK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOU,2025-03-21T10:54:42.731182,United Kingdom,Europe,Sound Energy,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKBG,2025-03-21T10:54:42.731182,Germany,Europe,Koenig&Bauer AG,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABT,2025-03-21T10:54:42.731182,Switzerland,Europe,Abbott Labs,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRSO,2025-03-21T10:54:42.762976,Norway,Europe,Prosafe,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRE,2025-03-21T10:54:42.763158,United Kingdom,Europe,Lancashire,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSHG_p,2025-03-21T10:54:42.951443,Germany,Europe,Porsche,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UBIP,2025-03-21T10:54:42.998080,France,Europe,Ubisoft,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODLNOK,2025-03-21T10:54:42.998080,Sweden,Europe,Odfjell Drilli,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRY,2025-03-21T10:54:43.030096,Italy,Europe,Prysmian,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOU,2025-03-21T10:54:43.030096,Belgium,Europe,Fountain,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARTE,2025-03-21T10:54:43.077097,France,Europe,Artea SA,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEV_p,2025-03-21T10:54:43.077097,Greece,Europe,N Leventeris,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
