symbol,last_updated,country,region,name,exchange,currency,data_source,industry,sector,market_cap,revenue,profit_margin,operating_margin,return_on_equity,return_on_assets,forward_pe,trailing_pe,price_to_sales,price_to_book,enterprise_value,employees,website,revenue_annual,operating_income,net_income,ebitda,gross_profit,fiscal_year_end,total_assets,total_debt,total_equity,cash,current_assets,current_liabilities,current_ratio,completeness_score
CLTN,2025-03-21T10:55:13.878544,Switzerland,Europe,Coltene Holding AG,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
TKTT,2025-03-21T10:55:13.926603,France,Europe,Tarkett,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
GIMA,2025-03-21T10:55:14.053791,Italy,Europe,Gima TT,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ENVIRb,2025-03-21T10:55:14.100651,Sweden,Europe,Envirologic,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
AHM1,2025-03-21T10:55:14.116676,Finland,Europe,Ahlstrom-Munksjo,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
EING_p,2025-03-21T10:55:14.147925,Germany,Europe,Einhell VZO,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ESENSE,2025-03-21T10:55:14.163992,Finland,Europe,Enersense,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0R0J,2025-03-21T10:55:14.163992,United Kingdom,Europe,Zynga,Unknown,USD,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
INVEb,2025-03-21T10:55:14.226541,Sweden,Europe,Investor B,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
GHS,2025-03-21T10:55:14.241739,United Kingdom,Europe,Gresham House Strategic,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
DOM,2025-03-21T10:55:14.351806,United Kingdom,Europe,Domino’s Pizza,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SOFF,2025-03-21T10:55:14.430680,Norway,Europe,Solstad Offsho,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
DVTM,2025-03-21T10:55:14.446698,France,Europe,Devoteam,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
WUWGn,2025-03-21T10:55:14.446698,Austria,Europe,Wuestenrot Wuerttembergische,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ENDOM,2025-03-21T10:55:14.461707,Finland,Europe,Endomines AB,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
PNHO,2025-03-21T10:55:14.461707,Switzerland,Europe,Poenina,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SMIN,2025-03-21T10:55:14.554307,United Kingdom,Europe,Smiths Group,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
